SAMPLE_ID,slope350400,wv350nm,wv351nm,wv352nm,wv353nm,wv354nm,wv355nm,wv356nm,wv357nm,wv358nm,wv359nm,wv360nm,wv361nm,wv362nm,wv363nm,wv364nm,wv365nm,wv366nm,wv367nm,wv368nm,wv369nm,wv370nm,wv371nm,wv372nm,wv373nm,wv374nm,wv375nm,wv376nm,wv377nm,wv378nm,wv379nm,wv380nm,wv381nm,wv382nm,wv383nm,wv384nm,wv385nm,wv386nm,wv387nm,wv388nm,wv389nm,wv390nm,wv391nm,wv392nm,wv393nm,wv394nm,wv395nm,wv396nm,wv397nm,wv398nm,wv399nm,wv400nm,wv401nm,wv402nm,wv403nm,wv404nm,wv405nm,wv406nm,wv407nm,wv408nm,wv409nm,wv410nm,wv411nm,wv412nm,wv413nm,wv414nm,wv415nm,wv416nm,wv417nm,wv418nm,wv419nm,wv420nm,wv421nm,wv422nm,wv423nm,wv424nm,wv425nm,wv426nm,wv427nm,wv428nm,wv429nm,wv430nm,wv431nm,wv432nm,wv433nm,wv434nm,wv435nm,wv436nm,wv437nm,wv438nm,wv439nm,wv440nm,wv441nm,wv442nm,wv443nm,wv444nm,wv445nm,wv446nm,wv447nm,wv448nm,wv449nm,wv450nm,wv451nm,wv452nm,wv453nm,wv454nm,wv455nm,wv456nm,wv457nm,wv458nm,wv459nm,wv460nm,wv461nm,wv462nm,wv463nm,wv464nm,wv465nm,wv466nm,wv467nm,wv468nm,wv469nm,wv470nm,wv471nm,wv472nm,wv473nm,wv474nm,wv475nm,wv476nm,wv477nm,wv478nm,wv479nm,wv480nm,wv481nm,wv482nm,wv483nm,wv484nm,wv485nm,wv486nm,wv487nm,wv488nm,wv489nm,wv490nm,wv491nm,wv492nm,wv493nm,wv494nm,wv495nm,wv496nm,wv497nm,wv498nm,wv499nm,wv500nm,wv501nm,wv502nm,wv503nm,wv504nm,wv505nm,wv506nm,wv507nm,wv508nm,wv509nm,wv510nm,wv511nm,wv512nm,wv513nm,wv514nm,wv515nm,wv516nm,wv517nm,wv518nm,wv519nm,wv520nm,wv521nm,wv522nm,wv523nm,wv524nm,wv525nm,wv526nm,wv527nm,wv528nm,wv529nm,wv530nm,wv531nm,wv532nm,wv533nm,wv534nm,wv535nm,wv536nm,wv537nm,wv538nm,wv539nm,wv540nm,wv541nm,wv542nm,wv543nm,wv544nm,wv545nm,wv546nm,wv547nm,wv548nm,wv549nm,wv550nm,wv551nm,wv552nm,wv553nm,wv554nm,wv555nm,wv556nm,wv557nm,wv558nm,wv559nm,wv560nm,wv561nm,wv562nm,wv563nm,wv564nm,wv565nm,wv566nm,wv567nm,wv568nm,wv569nm,wv570nm,wv571nm,wv572nm,wv573nm,wv574nm,wv575nm,wv576nm,wv577nm,wv578nm,wv579nm,wv580nm,wv581nm,wv582nm,wv583nm,wv584nm,wv585nm,wv586nm,wv587nm,wv588nm,wv589nm,wv590nm,wv591nm,wv592nm,wv593nm,wv594nm,wv595nm,wv596nm,wv597nm,wv598nm,wv599nm,wv600nm,wv601nm,wv602nm,wv603nm,wv604nm,wv605nm,wv606nm,wv607nm,wv608nm,wv609nm,wv610nm,wv611nm,wv612nm,wv613nm,wv614nm,wv615nm,wv616nm,wv617nm,wv618nm,wv619nm,wv620nm,wv621nm,wv622nm,wv623nm,wv624nm,wv625nm,wv626nm,wv627nm,wv628nm,wv629nm,wv630nm,wv631nm,wv632nm,wv633nm,wv634nm,wv635nm,wv636nm,wv637nm,wv638nm,wv639nm,wv640nm,wv641nm,wv642nm,wv643nm,wv644nm,wv645nm,wv646nm,wv647nm,wv648nm,wv649nm,wv650nm,wv651nm,wv652nm,wv653nm,wv654nm,wv655nm,wv656nm,wv657nm,wv658nm,wv659nm,wv660nm,wv661nm,wv662nm,wv663nm,wv664nm,wv665nm,wv666nm,wv667nm,wv668nm,wv669nm,wv670nm,wv671nm,wv672nm,wv673nm,wv674nm,wv675nm,wv676nm,wv677nm,wv678nm,wv679nm,wv680nm,wv681nm,wv682nm,wv683nm,wv684nm,wv685nm,wv686nm,wv687nm,wv688nm,wv689nm,wv690nm,wv691nm,wv692nm,wv693nm,wv694nm,wv695nm,wv696nm,wv697nm,wv698nm,wv699nm,wv700nm
476324,0.0153,0.931903522,0.925173437,0.917931149,0.910156581,0.901720908,0.892109194,0.882362178,0.872161903,0.861946227,0.851592659,0.841239234,0.831493946,0.821767369,0.810798036,0.799592574,0.788284484,0.7769353,0.765781871,0.754769501,0.743565334,0.732129931,0.720648181,0.709069129,0.69754614,0.686250069,0.674958892,0.663741411,0.65252357,0.641878168,0.631267887,0.620997371,0.610803717,0.600790777,0.590859089,0.581212398,0.571787227,0.562385373,0.553013243,0.543768281,0.534805725,0.525922478,0.517391446,0.508883876,0.500751192,0.492618003,0.484664665,0.476723849,0.469139422,0.461637472,0.45411868,0.446592188,0.439259364,0.432169685,0.425193501,0.418328994,0.411574377,0.404927892,0.398387806,0.391952417,0.385620049,0.379389052,0.373257804,0.367224707,0.361288191,0.35544671,0.349698741,0.344042789,0.33847738,0.333001064,0.327612415,0.322310031,0.317092529,0.311958552,0.306906762,0.301935843,0.2970445,0.292231461,0.287495471,0.282835296,0.278249724,0.27373756,0.269297629,0.264928773,0.260629857,0.25639976,0.25223738,0.248141633,0.244111452,0.240145789,0.23624361,0.232403899,0.228625655,0.224907895,0.221249651,0.21764997,0.214107914,0.210622561,0.207193003,0.203818347,0.200497714,0.197230239,0.194015071,0.190851373,0.187738321,0.184675105,0.181660925,0.178694998,0.175776551,0.172904824,0.170079068,0.167298549,0.164562541,0.161870333,0.159221223,0.15661452,0.154049548,0.151525636,0.149042128,0.146598378,0.144193748,0.141827612,0.139499355,0.137208369,0.134954059,0.132735836,0.130553124,0.128405354,0.126291966,0.12421241,0.122166145,0.120152637,0.118171363,0.116221805,0.114303457,0.112415819,0.110558399,0.108730713,0.106932286,0.105162649,0.103421341,0.101707908,0.100021905,0.098362893,0.096730438,0.095124117,0.09354351,0.091988207,0.090457801,0.088951895,0.087470096,0.086012018,0.084577282,0.083165514,0.081776346,0.080409416,0.079064369,0.077740854,0.076438527,0.075157047,0.073896082,0.072655304,0.071434388,0.070233017,0.069050878,0.067887664,0.066743071,0.065616801,0.06450856,0.063418061,0.062345019,0.061289155,0.060250194,0.059227865,0.058221902,0.057232042,0.056258029,0.055299608,0.05435653,0.05342855,0.052515424,0.051616917,0.050732793,0.049862823,0.049006779,0.04816444,0.047335585,0.046519999,0.045717469,0.044927786,0.044150745,0.043386143,0.042633781,0.041893463,0.041164997,0.040448192,0.039742862,0.039048824,0.038365896,0.0376939,0.037032663,0.03638201,0.035741774,0.035111786,0.034491884,0.033881906,0.033281692,0.032691087,0.032109936,0.031538089,0.030975396,0.030421711,0.02987689,0.02934079,0.028813273,0.0282942,0.027783437,0.02728085,0.026786309,0.026299685,0.025820851,0.025349682,0.024886056,0.024429852,0.023980951,0.023539237,0.023104593,0.022676907,0.022256068,0.021841966,0.021434493,0.021033544,0.020639012,0.020250797,0.019868796,0.019492911,0.019123042,0.018759095,0.018400974,0.018048586,0.01770184,0.017360644,0.01702491,0.016694551,0.01636948,0.016049613,0.015734867,0.015425159,0.015120409,0.014820538,0.014525467,0.01423512,0.013949421,0.013668296,0.013391671,0.013119474,0.012851635,0.012588083,0.012328751,0.012073569,0.011822473,0.011575397,0.011332276,0.011093047,0.010857648,0.010626017,0.010398094,0.01017382,0.009953136,0.009735985,0.00952231,0.009312055,0.009105167,0.008901591,0.008701273,0.008504162,0.008310207,0.008119357,0.007931562,0.007746773,0.007564942,0.007386022,0.007209967,0.007036729,0.006866265,0.00669853,0.00653348,0.006371073,0.006211265,0.006054015,0.005899283,0.005747028,0.00559721,0.00544979,0.005304731,0.005161993,0.005021541,0.004883337,0.004747346,0.004613531,0.004481859,0.004352294,0.004224804,0.004099355,0.003975914,0.003854449,0.003734928,0.003617321,0.003501596,0.003387724,0.003275675,0.00316542,0.00305693,0.002950176,0.002845131,0.002741768,0.00264006,0.00253998,0.002441502,0.002344601,0.00224925,0.002155426,0.002063105,0.001972261,0.001882871,0.001794912,0.001708362,0.001623197,0.001539395,0.001456935,0.001375795,0.001295954,0.00121739,0.001140085,0.001064017,0.000989167,0.000915515,0.000843043,0.00077173,0.000701559,0.000632511,0.000564569,0.000497714,0.00043193,0.000367198,0.000303503,0.000240828,0.000179156,0.000118471,5.88E-05,0,0
476344,0.0148,0.763677203,0.752270229,0.741536161,0.731500839,0.721686245,0.712264672,0.702929245,0.693882198,0.684782469,0.675212496,0.66564202,0.65651631,0.647404203,0.638281516,0.629156742,0.620574829,0.612213499,0.603476565,0.594470828,0.585490711,0.576541973,0.567721195,0.559166917,0.55073218,0.542782727,0.534832052,0.526862808,0.518893996,0.51062306,0.502333555,0.494721996,0.487263947,0.480064337,0.472981676,0.465955799,0.458974758,0.452057986,0.445226064,0.438573489,0.432320412,0.426003139,0.419401158,0.412820551,0.406571577,0.400322962,0.394793027,0.389313038,0.383715885,0.378091239,0.372600743,0.367170989,0.361821912,0.35745996,0.353149015,0.348888479,0.344677763,0.340516284,0.336403467,0.332338742,0.328321548,0.324351328,0.320427533,0.31654962,0.312717054,0.308929303,0.305185843,0.301486157,0.297829732,0.294216064,0.290644651,0.287115,0.283626622,0.280179035,0.276771763,0.273404332,0.270076278,0.26678714,0.263536463,0.260323798,0.257148699,0.254010728,0.25090945,0.247844436,0.244815263,0.241821511,0.238862765,0.235938618,0.233048663,0.230192502,0.227369739,0.224579983,0.221822849,0.219097955,0.216404925,0.213743384,0.211112966,0.208513307,0.205944046,0.203404828,0.200895303,0.198415122,0.195963942,0.193541426,0.191147236,0.188781043,0.186442518,0.184131339,0.181847184,0.17958974,0.177358692,0.175153733,0.172974557,0.170820863,0.168692353,0.166588732,0.16450971,0.162454998,0.160424313,0.158417373,0.156433902,0.154473623,0.152536267,0.150621565,0.148729252,0.146859067,0.14501075,0.143184047,0.141378704,0.139594471,0.137831102,0.136088352,0.134365981,0.132663751,0.130981425,0.129318771,0.127675559,0.126051562,0.124446555,0.122860315,0.121292624,0.119743265,0.118212023,0.116698686,0.115203045,0.113724894,0.112264026,0.110820241,0.109393339,0.107983122,0.106589396,0.105211966,0.103850644,0.102505239,0.101175567,0.099861444,0.098562687,0.097279116,0.096010555,0.094756828,0.093517761,0.092293182,0.091082924,0.089886817,0.088704696,0.087536399,0.086381763,0.085240628,0.084112837,0.082998234,0.081896664,0.080807975,0.079732017,0.07866864,0.077617698,0.076579044,0.075552536,0.074538032,0.07353539,0.072544472,0.071565142,0.070597263,0.069640702,0.068695327,0.067761006,0.06683761,0.065925012,0.065023085,0.064131705,0.063250748,0.062380092,0.061519618,0.060669205,0.059828736,0.058998095,0.058177167,0.057365838,0.056563997,0.055771532,0.054988333,0.054214293,0.053449304,0.05269326,0.051946056,0.05120759,0.050477759,0.049756463,0.0490436,0.048339074,0.047642786,0.046954639,0.04627454,0.045602393,0.044938105,0.044281586,0.043632743,0.042991487,0.04235773,0.041731384,0.041112361,0.040500578,0.039895948,0.039298388,0.038707815,0.038124148,0.037547307,0.03697721,0.03641378,0.035856939,0.035306608,0.034762713,0.034225178,0.033693928,0.03316889,0.032649992,0.032137162,0.031630328,0.031129421,0.030634371,0.03014511,0.02966157,0.029183684,0.028711386,0.028244611,0.027783295,0.027327372,0.026876781,0.026431458,0.025991343,0.025556375,0.025126493,0.024701637,0.024281749,0.023866772,0.023456646,0.023051317,0.022650727,0.022254821,0.021863545,0.021476844,0.021094665,0.020716955,0.020343662,0.019974734,0.019610119,0.019249769,0.018893632,0.018541659,0.018193802,0.017850013,0.017510244,0.017174448,0.016842578,0.016514589,0.016190435,0.015870072,0.015553455,0.01524054,0.014931285,0.014625645,0.01432358,0.014025046,0.013730004,0.013438411,0.013150228,0.012865415,0.012583933,0.012305742,0.012030803,0.01175908,0.011490534,0.011225129,0.010962827,0.010703592,0.010447388,0.01019418,0.009943933,0.009696613,0.009452184,0.009210614,0.008971868,0.008735914,0.008502719,0.008272251,0.008044478,0.007819368,0.007596891,0.007377015,0.00715971,0.006944946,0.006732694,0.006522923,0.006315605,0.006110712,0.005908214,0.005708085,0.005510295,0.005314819,0.005121628,0.004930696,0.004741997,0.004555504,0.004371192,0.004189036,0.004009009,0.003831087,0.003655246,0.003481461,0.003309709,0.003139964,0.002972205,0.002806407,0.002642548,0.002480605,0.002320555,0.002162377,0.002006049,0.001851549,0.001698855,0.001547947,0.001398803,0.001251404,0.001105728,0.000961755,0.000819466,0.000678841,0.000539861,0.000402505,0.000266755,0.000132593,0,0
476364,0.0164,0.261179998,0.257172418,0.253203197,0.249273488,0.24526965,0.24113303,0.237036425,0.233072458,0.229163692,0.225753309,0.222342853,0.218905194,0.215466671,0.212185832,0.208934787,0.205574135,0.202169149,0.198772512,0.195381273,0.191943181,0.188448091,0.185070022,0.181935207,0.178839471,0.175902211,0.172972219,0.170140105,0.167308278,0.164509701,0.16171314,0.159118522,0.156569965,0.154088195,0.151636651,0.149274061,0.146980345,0.144670076,0.142337569,0.140062205,0.137913146,0.135767254,0.133635108,0.131503897,0.129389023,0.127274366,0.125407064,0.123556964,0.121814456,0.120097354,0.118376149,0.116653002,0.114971884,0.113045238,0.111150662,0.10928762,0.107455589,0.105654051,0.1038825,0.102140436,0.100427368,0.098742814,0.097086299,0.095457356,0.093855527,0.09228036,0.090731412,0.089208245,0.087710432,0.086237549,0.084789182,0.083364923,0.081964371,0.08058713,0.079232814,0.077901039,0.076591432,0.075303624,0.07403725,0.072791955,0.071567388,0.070363204,0.069179063,0.068014632,0.066869582,0.065743592,0.064636344,0.063547525,0.06247683,0.061423957,0.060388608,0.059370493,0.058369324,0.057384819,0.056416701,0.055464697,0.054528539,0.053607964,0.052702711,0.051812526,0.050937158,0.050076361,0.049229891,0.04839751,0.047578985,0.046774084,0.04598258,0.04520425,0.044438876,0.043686241,0.042946134,0.042218346,0.041502671,0.040798909,0.040106861,0.039426332,0.03875713,0.038099067,0.037451957,0.036815619,0.036189872,0.03557454,0.034969451,0.034374433,0.03378932,0.033213945,0.032648147,0.032091767,0.031544648,0.031006636,0.030477578,0.029957327,0.029445735,0.028942659,0.028447956,0.027961488,0.027483116,0.027012708,0.026550129,0.026095249,0.025647941,0.025208078,0.024775537,0.024350195,0.023931933,0.023520633,0.023116179,0.022718457,0.022327355,0.021942763,0.021564573,0.021192677,0.020826971,0.020467353,0.02011372,0.019765974,0.019424015,0.019087749,0.01875708,0.018431914,0.018112161,0.01779773,0.017488533,0.017184482,0.016885492,0.016591479,0.01630236,0.016018053,0.015738478,0.015463557,0.015193211,0.014927366,0.014665945,0.014408876,0.014156086,0.013907503,0.013663058,0.013422682,0.013186307,0.012953866,0.012725294,0.012500527,0.0122795,0.012062153,0.011848424,0.011638252,0.011431578,0.011228344,0.011028494,0.010831969,0.010638716,0.010448679,0.010261806,0.010078043,0.009897338,0.009719642,0.009544903,0.009373073,0.009204103,0.009037945,0.008874553,0.008713881,0.008555883,0.008400514,0.008247732,0.008097493,0.007949755,0.007804476,0.007661614,0.007521131,0.007382986,0.007247141,0.007113556,0.006982195,0.006853021,0.006725997,0.006601087,0.006478256,0.006357469,0.006238693,0.006121894,0.00600704,0.005894096,0.005783033,0.005673819,0.005566422,0.005460813,0.005356962,0.005254839,0.005154416,0.005055665,0.004958557,0.004863066,0.004769164,0.004676825,0.004586023,0.004496733,0.004408928,0.004322586,0.00423768,0.004154188,0.004072085,0.003991349,0.003911956,0.003833886,0.003757114,0.003681621,0.003607384,0.003534383,0.003462597,0.003392005,0.003322589,0.003254328,0.003187203,0.003121196,0.003056287,0.002992459,0.002929693,0.002867972,0.002807278,0.002747595,0.002688904,0.002631191,0.002574438,0.00251863,0.002463751,0.002409786,0.002356718,0.002304534,0.002253219,0.002202757,0.002153136,0.00210434,0.002056357,0.002009172,0.001962773,0.001917146,0.001872279,0.001828158,0.001784772,0.001742107,0.001700153,0.001658898,0.001618329,0.001578435,0.001539205,0.001500629,0.001462694,0.001425391,0.001388708,0.001352637,0.001317165,0.001282284,0.001247984,0.001214255,0.001181087,0.001148471,0.001116398,0.001084859,0.001053844,0.001023346,0.000993356,0.000963865,0.000934865,0.000906347,0.000878304,0.000850728,0.000823611,0.000796945,0.000770723,0.000744938,0.000719581,0.000694647,0.000670128,0.000646017,0.000622307,0.000598992,0.000576065,0.000553519,0.000531349,0.000509548,0.00048811,0.000467028,0.000446298,0.000425912,0.000405866,0.000386154,0.000366769,0.000347708,0.000328963,0.000310531,0.000292405,0.000274581,0.000257054,0.000239818,0.00022287,0.000206203,0.000189814,0.000173698,0.00015785,0.000142265,0.00012694,0.000111871,9.71E-05,8.25E-05,6.81E-05,5.41E-05,4.02E-05,2.66E-05,1.32E-05,0,0
476367,0.0156,0.34714475,0.341245457,0.33582015,0.330886381,0.326167366,0.321829987,0.317256013,0.311887926,0.306635488,0.302430647,0.298225657,0.293868688,0.289506652,0.285101004,0.280686086,0.276681255,0.27284333,0.268826994,0.264681857,0.260469267,0.256175626,0.251934608,0.247802724,0.243660357,0.239473997,0.235327858,0.231717258,0.228106734,0.224205894,0.22028719,0.21708009,0.214034416,0.210591949,0.206969906,0.203744333,0.200827766,0.197862716,0.19483524,0.19181073,0.188792485,0.185824158,0.183075124,0.18033241,0.177687491,0.175042577,0.172655182,0.170285524,0.167629148,0.164905793,0.162495588,0.160228213,0.157856891,0.155549758,0.153275901,0.151034838,0.148826099,0.146649215,0.144503728,0.142389185,0.140305139,0.138251151,0.136226787,0.13423162,0.132265229,0.130327199,0.12841712,0.12653459,0.124679211,0.122850592,0.121048347,0.119272095,0.117521461,0.115796077,0.114095577,0.112419603,0.110767801,0.109139823,0.107535325,0.105953968,0.104395418,0.102859348,0.101345431,0.099853349,0.098382788,0.096933435,0.095504987,0.094097141,0.092709599,0.09134207,0.089994264,0.088665898,0.08735669,0.086066365,0.084794649,0.083541275,0.082305979,0.081088498,0.079888578,0.078705963,0.077540405,0.076391657,0.075259478,0.074143627,0.073043871,0.071959976,0.070891713,0.069838858,0.068801188,0.067778484,0.06677053,0.065777114,0.064798025,0.063833058,0.062882008,0.061944675,0.061020861,0.060110371,0.059213012,0.058328596,0.057456936,0.056597847,0.055751149,0.054916663,0.054094212,0.053283623,0.052484725,0.051697349,0.05092133,0.050156503,0.049402706,0.048659782,0.047927573,0.047205924,0.046494683,0.0457937,0.045102828,0.044421919,0.043750832,0.043089423,0.042437553,0.041795086,0.041161884,0.040537815,0.039922747,0.039316549,0.038719095,0.038130258,0.037549913,0.036977939,0.036414214,0.035858619,0.035311038,0.034771354,0.034239454,0.033715225,0.033198558,0.032689342,0.03218747,0.031692837,0.031205338,0.030724869,0.030251331,0.029784622,0.029324644,0.028871301,0.028424496,0.027984135,0.027550126,0.027122376,0.026700795,0.026285295,0.025875787,0.025472186,0.025074405,0.024682362,0.024295973,0.023915157,0.023539833,0.023169923,0.022805347,0.02244603,0.022091895,0.021742868,0.021398875,0.021059843,0.0207257,0.020396377,0.020071804,0.019751912,0.019436634,0.019125903,0.018819653,0.018517821,0.018220342,0.017927153,0.017638193,0.0173534,0.017072715,0.016796078,0.016523431,0.016254716,0.015989877,0.015728858,0.015471603,0.015218059,0.014968171,0.014721888,0.014479156,0.014239926,0.014004145,0.013771766,0.013542738,0.013317013,0.013094544,0.012875283,0.012659185,0.012446203,0.012236293,0.012029411,0.011825512,0.011624555,0.011426495,0.011231293,0.011038905,0.010849292,0.010662414,0.010478232,0.010296706,0.010117797,0.00994147,0.009767685,0.009596407,0.009427599,0.009261226,0.009097252,0.008935643,0.008776366,0.008619385,0.008464668,0.008312183,0.008161897,0.008013779,0.007867797,0.00772392,0.007582119,0.007442363,0.007304622,0.007168868,0.007035072,0.006903206,0.006773241,0.006645151,0.006518908,0.006394486,0.006271859,0.006151,0.006031885,0.005914487,0.005798783,0.005684747,0.005572356,0.005461586,0.005352414,0.005244816,0.00513877,0.005034253,0.004931244,0.004829721,0.004729662,0.004631046,0.004533852,0.00443806,0.00434365,0.004250601,0.004158895,0.004068511,0.00397943,0.003891635,0.003805105,0.003719824,0.003635773,0.003552933,0.003471289,0.003390822,0.003311516,0.003233354,0.003156318,0.003080394,0.003005565,0.002931816,0.002859129,0.002787492,0.002716887,0.002647301,0.002578718,0.002511125,0.002444506,0.002378848,0.002314138,0.00225036,0.002187502,0.002125551,0.002064494,0.002004317,0.001945008,0.001886554,0.001828944,0.001772164,0.001716203,0.00166105,0.001606691,0.001553117,0.001500316,0.001448276,0.001396986,0.001346437,0.001296616,0.001247514,0.00119912,0.001151424,0.001104416,0.001058086,0.001012425,0.000967422,0.000923067,0.000879353,0.000836269,0.000793806,0.000751956,0.00071071,0.000670058,0.000629993,0.000590505,0.000551587,0.000513231,0.000475427,0.000438169,0.000401448,0.000365257,0.000329588,0.000294433,0.000259785,0.000225637,0.000191981,0.000158811,0.000126119,9.39E-05,6.21E-05,3.08E-05,0,0
476379,0.0142,0.307449667,0.302032004,0.296730786,0.291550403,0.286619968,0.282134012,0.277749172,0.273703233,0.269697596,0.266054106,0.2624104,0.258826428,0.255244616,0.251690367,0.248141948,0.244826563,0.241605602,0.237890143,0.233819591,0.23000755,0.226507206,0.22304335,0.219655061,0.216420066,0.213806089,0.21114195,0.207802384,0.204462746,0.201675828,0.198922807,0.196192313,0.193466209,0.190847482,0.188277046,0.185748064,0.183251324,0.180741846,0.178216175,0.175749374,0.173413628,0.171064424,0.168656925,0.166287786,0.164514836,0.162741958,0.160580232,0.158391159,0.156495574,0.154668719,0.153043017,0.151509147,0.149809461,0.148511015,0.147222744,0.145944568,0.144676407,0.143418184,0.142169821,0.140931239,0.139702363,0.138483117,0.137273424,0.136073211,0.134882403,0.133700926,0.132528707,0.131365673,0.130211753,0.129066876,0.127930969,0.126803964,0.125685789,0.124576377,0.123475658,0.122383565,0.121300029,0.120224983,0.119158362,0.118100099,0.117050128,0.116008385,0.114974806,0.113949325,0.11293188,0.111922407,0.110920845,0.109927132,0.108941205,0.107963003,0.106992467,0.106029536,0.105074151,0.104126252,0.103185781,0.102252679,0.101326889,0.100408354,0.099497016,0.09859282,0.097695709,0.096805627,0.095922521,0.095046334,0.094177013,0.093314504,0.092458754,0.09160971,0.090767319,0.089931528,0.089102287,0.088279544,0.087463248,0.086653348,0.085849795,0.085052539,0.08426153,0.083476719,0.082698058,0.081925498,0.081158993,0.080398493,0.079643954,0.078895326,0.078152565,0.077415624,0.076684458,0.075959021,0.075239269,0.074525157,0.073816641,0.073113676,0.07241622,0.071724229,0.071037661,0.070356473,0.069680622,0.069010068,0.068344768,0.067684681,0.067029767,0.066379985,0.065735294,0.065095655,0.064461029,0.063831375,0.063206655,0.062586831,0.061971864,0.061361715,0.060756348,0.060155724,0.059559807,0.058968559,0.058381945,0.057799927,0.05722247,0.056649538,0.056081095,0.055517107,0.054957538,0.054402354,0.05385152,0.053305003,0.052762768,0.052224782,0.051691012,0.051161425,0.050635987,0.050114667,0.049597431,0.049084249,0.048575088,0.048069917,0.047568705,0.04707142,0.046578031,0.046088509,0.045602823,0.045120943,0.044642839,0.044168481,0.04369784,0.043230887,0.042767593,0.04230793,0.041851868,0.041399381,0.040950439,0.040505014,0.040063081,0.03962461,0.039189575,0.038757949,0.038329705,0.037904817,0.037483259,0.037065003,0.036650026,0.0362383,0.0358298,0.035424501,0.035022378,0.034623407,0.034227561,0.033834818,0.033445152,0.033058539,0.032674956,0.032294379,0.031916784,0.031542148,0.031170447,0.030801659,0.030435761,0.03007273,0.029712544,0.02935518,0.029000617,0.028648832,0.028299803,0.02795351,0.02760993,0.027269042,0.026930826,0.02659526,0.026262323,0.025931995,0.025604256,0.025279085,0.024956462,0.024636367,0.02431878,0.024003682,0.023691053,0.023380874,0.023073125,0.022767788,0.022464844,0.022164273,0.021866058,0.021570179,0.021276619,0.02098536,0.020696382,0.020409669,0.020125203,0.019842966,0.019562941,0.019285109,0.019009455,0.018735961,0.01846461,0.018195385,0.01792827,0.017663248,0.017400303,0.017139419,0.016880578,0.016623766,0.016368966,0.016116163,0.015865341,0.015616484,0.015369577,0.015124605,0.014881553,0.014640405,0.014401147,0.014163764,0.013928241,0.013694563,0.013462717,0.013232687,0.01300446,0.012778021,0.012553356,0.012330452,0.012109295,0.011889871,0.011672166,0.011456167,0.011241861,0.011029233,0.010818273,0.010608965,0.010401297,0.010195257,0.009990831,0.009788007,0.009586772,0.009387115,0.009189021,0.00899248,0.008797479,0.008604007,0.00841205,0.008221597,0.008032637,0.007845158,0.007659147,0.007474594,0.007291488,0.007109816,0.006929567,0.006750732,0.006573297,0.006397253,0.006222588,0.006049293,0.005877355,0.005706764,0.00553751,0.005369582,0.005202971,0.005037664,0.004873654,0.004710928,0.004549477,0.004389292,0.004230362,0.004072677,0.003916228,0.003761005,0.003606998,0.003454198,0.003302595,0.00315218,0.003002944,0.002854877,0.002707971,0.002562215,0.002417602,0.002274122,0.002131767,0.001990526,0.001850393,0.001711358,0.001573412,0.001436547,0.001300755,0.001166026,0.001032354,0.000899728,0.000768143,0.000637588,0.000508056,0.000379539,0.00025203,0.000125519,0,0
